timestamp,B_to_P1,P1_to_B,C_to_B,B_to_C,recorder1_9m_b,recorder2_9m_b,recorder3_9m_b,recorder1_9m_p1,recorder2_9m_p1,recorder1_9m_c,recorder2_9m_c
2024-02-15 11:50:50,0.0,0.0,0.0,2.0,9.0,14.0,10.0,0.0,0.0,0.0,0.0
2024-02-15 11:51:00,0.0,1.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0
2024-02-15 11:51:10,0.0,0.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0
2024-02-15 11:51:20,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0
2024-02-15 11:51:30,0.0,0.0,0.0,1.0,0.0,7.0,25.0,0.0,0.0,0.0,0.0
2024-02-15 11:51:40,0.0,0.0,0.0,3.0,6.0,35.0,47.0,0.0,0.0,0.0,0.0
2024-02-15 11:51:50,0.0,0.0,1.0,3.0,8.0,18.0,62.0,0.0,0.0,0.0,0.0
2024-02-15 11:52:00,1.0,0.0,0.0,0.0,10.0,54.0,58.0,0.0,0.0,0.0,0.0
2024-02-15 11:52:10,2.0,0.0,2.0,2.0,21.0,48.0,49.0,0.0,0.0,0.0,0.0
2024-02-15 11:52:20,0.0,0.0,0.0,1.0,12.0,23.0,61.0,0.0,0.0,0.0,0.0
2024-02-15 11:52:30,0.0,0.0,1.0,1.0,1.0,43.0,119.0,0.0,0.0,0.0,0.0
2024-02-15 11:52:40,2.0,0.0,1.0,4.0,8.0,49.0,72.0,0.0,0.0,0.0,0.0
2024-02-15 11:52:50,0.0,0.0,2.0,2.0,34.0,37.0,61.0,0.0,0.0,0.0,0.0
2024-02-15 11:53:00,1.0,0.0,1.0,0.0,17.0,39.0,48.0,0.0,0.0,0.0,0.0
2024-02-15 11:53:10,1.0,0.0,1.0,1.0,25.0,36.0,79.0,0.0,0.0,0.0,0.0
2024-02-15 11:53:20,2.0,0.0,0.0,1.0,28.0,36.0,89.0,0.0,0.0,0.0,0.0
2024-02-15 11:53:30,2.0,0.0,2.0,3.0,27.0,79.0,42.0,0.0,0.0,0.0,0.0
2024-02-15 11:53:40,2.0,0.0,0.0,0.0,52.0,88.0,60.0,0.0,0.0,0.0,0.0
2024-02-15 11:53:50,1.0,0.0,0.0,3.0,65.0,63.0,45.0,0.0,0.0,0.0,0.0
2024-02-15 11:54:00,0.0,0.0,0.0,1.0,83.0,47.0,7.0,0.0,0.0,0.0,0.0
2024-02-15 11:54:10,0.0,0.0,0.0,0.0,57.0,21.0,3.0,0.0,0.0,0.0,0.0
2024-02-15 11:54:20,0.0,1.0,0.0,0.0,57.0,27.0,9.0,0.0,0.0,0.0,0.0
2024-02-15 11:54:30,0.0,1.0,1.0,1.0,32.0,40.0,27.0,0.0,0.0,0.0,0.0
2024-02-15 11:54:40,0.0,0.0,2.0,0.0,27.0,23.0,19.0,0.0,0.0,0.0,0.0
2024-02-15 11:54:50,0.0,0.0,2.0,0.0,33.0,34.0,34.0,0.0,0.0,0.0,0.0
2024-02-15 11:55:00,0.0,0.0,1.0,0.0,29.0,14.0,16.0,0.0,0.0,0.0,0.0
2024-02-15 11:55:10,0.0,0.0,2.0,0.0,33.0,31.0,24.0,0.0,0.0,0.0,0.0
2024-02-15 11:55:20,0.0,0.0,2.0,0.0,39.0,23.0,17.0,0.0,0.0,0.0,0.0
2024-02-15 11:55:30,0.0,0.0,3.0,1.0,47.0,47.0,35.0,0.0,0.0,0.0,0.0
2024-02-15 11:55:40,0.0,0.0,1.0,3.0,41.0,44.0,49.0,0.0,0.0,0.0,0.0
2024-02-15 11:55:50,0.0,0.0,1.0,1.0,46.0,39.0,34.0,0.0,0.0,0.0,0.0
2024-02-15 11:56:00,0.0,1.0,0.0,0.0,29.0,30.0,11.0,0.0,0.0,0.0,0.0
2024-02-15 11:56:10,0.0,0.0,0.0,0.0,22.0,12.0,23.0,0.0,0.0,0.0,0.0
2024-02-15 11:56:20,0.0,0.0,1.0,1.0,25.0,15.0,26.0,0.0,0.0,0.0,0.0
2024-02-15 11:56:30,0.0,0.0,1.0,1.0,32.0,14.0,59.0,0.0,0.0,0.0,0.0
2024-02-15 11:56:40,0.0,1.0,0.0,0.0,30.0,20.0,36.0,0.0,0.0,37.0,11.0
2024-02-15 11:56:50,0.0,0.0,0.0,1.0,29.0,22.0,15.0,0.0,0.0,42.0,20.0
2024-02-15 11:57:00,0.0,0.0,1.0,0.0,24.0,22.0,28.0,0.0,0.0,21.0,21.0
2024-02-15 11:57:10,0.0,0.0,2.0,2.0,32.0,28.0,33.0,0.0,0.0,21.0,41.0
2024-02-15 11:57:20,0.0,0.0,2.0,3.0,35.0,37.0,25.0,0.0,0.0,7.0,43.0
2024-02-15 11:57:30,0.0,0.0,1.0,0.0,49.0,24.0,14.0,0.0,0.0,15.0,29.0
2024-02-15 11:57:40,1.0,1.0,2.0,1.0,47.0,51.0,32.0,0.0,0.0,26.0,17.0
2024-02-15 11:57:50,0.0,1.0,0.0,2.0,41.0,62.0,25.0,0.0,0.0,53.0,28.0
2024-02-15 11:58:00,0.0,0.0,2.0,5.0,34.0,27.0,16.0,0.0,0.0,58.0,60.0
2024-02-15 11:58:10,0.0,1.0,1.0,1.0,27.0,11.0,6.0,0.0,0.0,51.0,45.0
2024-02-15 11:58:20,0.0,0.0,1.0,0.0,30.0,17.0,7.0,0.0,0.0,39.0,37.0
2024-02-15 11:58:30,0.0,0.0,1.0,3.0,22.0,21.0,6.0,0.0,0.0,32.0,43.0
2024-02-15 11:58:40,0.0,0.0,2.0,2.0,10.0,19.0,1.0,0.0,0.0,57.0,39.0
2024-02-15 11:58:50,0.0,1.0,4.0,1.0,4.0,28.0,15.0,0.0,0.0,59.0,40.0
2024-02-15 11:59:00,1.0,0.0,0.0,0.0,6.0,26.0,6.0,0.0,0.0,56.0,37.0
2024-02-15 11:59:10,2.0,1.0,2.0,0.0,30.0,39.0,26.0,0.0,0.0,47.0,45.0
2024-02-15 11:59:20,1.0,0.0,6.0,4.0,42.0,66.0,49.0,0.0,0.0,46.0,61.0
2024-02-15 11:59:30,3.0,0.0,7.0,5.0,41.0,107.0,62.0,0.0,0.0,33.0,27.0
2024-02-15 11:59:40,2.0,0.0,6.0,1.0,64.0,85.0,63.0,0.0,0.0,53.0,46.0
2024-02-15 11:59:50,0.0,0.0,0.0,0.0,74.0,51.0,51.0,0.0,0.0,63.0,64.0
2024-02-15 12:00:00,0.0,1.0,8.0,3.0,63.0,72.0,79.0,0.0,0.0,75.0,51.0
2024-02-15 12:00:10,1.0,0.0,4.0,5.0,43.0,104.0,72.0,0.0,0.0,44.0,58.0
2024-02-15 12:00:20,3.0,0.0,3.0,2.0,65.0,101.0,49.0,0.0,0.0,36.0,36.0
2024-02-15 12:00:30,1.0,1.0,2.0,2.0,74.0,120.0,55.0,0.0,0.0,15.0,32.0
2024-02-15 12:00:40,0.0,0.0,0.0,2.0,66.0,92.0,71.0,0.0,0.0,15.0,72.0
2024-02-15 12:00:50,2.0,1.0,1.0,5.0,61.0,108.0,73.0,0.0,0.0,35.0,36.0
2024-02-15 12:01:00,2.0,1.0,1.0,6.0,46.0,98.0,76.0,0.0,0.0,44.0,37.0
2024-02-15 12:01:10,4.0,1.0,0.0,3.0,69.0,111.0,61.0,0.0,0.0,46.0,44.0
2024-02-15 12:01:20,2.0,0.0,1.0,3.0,78.0,109.0,67.0,0.0,0.0,55.0,23.0
2024-02-15 12:01:30,1.0,2.0,1.0,13.0,52.0,100.0,60.0,0.0,0.0,34.0,55.0
2024-02-15 12:01:40,4.0,2.0,1.0,3.0,66.0,106.0,60.0,0.0,0.0,31.0,76.0
2024-02-15 12:01:50,1.0,2.0,1.0,3.0,59.0,109.0,50.0,0.0,0.0,31.0,62.0
2024-02-15 12:02:00,2.0,0.0,2.0,5.0,72.0,96.0,66.0,0.0,0.0,50.0,102.0
2024-02-15 12:02:10,1.0,1.0,0.0,12.0,67.0,104.0,62.0,0.0,0.0,60.0,109.0
2024-02-15 12:02:20,1.0,2.0,1.0,7.0,63.0,73.0,62.0,0.0,0.0,85.0,49.0
2024-02-15 12:02:30,1.0,3.0,3.0,5.0,77.0,94.0,72.0,0.0,0.0,60.0,64.0
2024-02-15 12:02:40,2.0,3.0,5.0,5.0,72.0,88.0,61.0,0.0,0.0,33.0,82.0
2024-02-15 12:02:50,0.0,2.0,0.0,2.0,75.0,101.0,73.0,0.0,0.0,49.0,59.0
2024-02-15 12:03:00,2.0,1.0,1.0,4.0,80.0,99.0,60.0,0.0,0.0,45.0,62.0
2024-02-15 12:03:10,1.0,1.0,1.0,2.0,73.0,89.0,74.0,0.0,0.0,46.0,47.0
2024-02-15 12:03:20,1.0,2.0,0.0,5.0,75.0,95.0,69.0,0.0,0.0,60.0,21.0
2024-02-15 12:03:30,3.0,3.0,2.0,4.0,48.0,116.0,70.0,0.0,0.0,32.0,46.0
2024-02-15 12:03:40,3.0,1.0,1.0,2.0,53.0,82.0,71.0,0.0,0.0,40.0,32.0
2024-02-15 12:03:50,0.0,1.0,3.0,1.0,60.0,111.0,75.0,0.0,0.0,51.0,12.0
2024-02-15 12:04:00,3.0,7.0,3.0,2.0,78.0,122.0,91.0,0.0,0.0,27.0,46.0
2024-02-15 12:04:10,2.0,3.0,1.0,11.0,44.0,95.0,73.0,0.0,0.0,17.0,67.0
2024-02-15 12:04:20,0.0,1.0,3.0,4.0,50.0,80.0,66.0,0.0,0.0,40.0,44.0
2024-02-15 12:04:30,3.0,0.0,0.0,2.0,57.0,88.0,82.0,0.0,0.0,51.0,26.0
2024-02-15 12:04:40,1.0,0.0,0.0,1.0,61.0,112.0,95.0,0.0,0.0,31.0,33.0
2024-02-15 12:04:50,3.0,4.0,2.0,4.0,54.0,101.0,75.0,0.0,0.0,27.0,83.0
2024-02-15 12:05:00,3.0,1.0,1.0,5.0,52.0,89.0,72.0,0.0,0.0,39.0,46.0
2024-02-15 12:05:10,0.0,0.0,0.0,2.0,50.0,84.0,73.0,0.0,0.0,56.0,23.0
2024-02-15 12:05:20,1.0,2.0,2.0,2.0,53.0,94.0,71.0,0.0,0.0,27.0,43.0
2024-02-15 12:05:30,0.0,1.0,1.0,3.0,36.0,84.0,64.0,0.0,0.0,33.0,63.0
2024-02-15 12:05:40,0.0,1.0,1.0,2.0,21.0,87.0,64.0,0.0,0.0,54.0,39.0
2024-02-15 12:05:50,0.0,1.0,0.0,1.0,17.0,86.0,67.0,0.0,0.0,27.0,40.0
2024-02-15 12:06:00,4.0,0.0,0.0,5.0,42.0,106.0,67.0,0.0,0.0,14.0,47.0
2024-02-15 12:06:10,2.0,2.0,1.0,2.0,40.0,100.0,59.0,0.0,0.0,37.0,35.0
2024-02-15 12:06:20,2.0,0.0,1.0,2.0,45.0,99.0,55.0,0.0,0.0,41.0,25.0
2024-02-15 12:06:30,1.0,0.0,1.0,1.0,47.0,99.0,73.0,0.0,0.0,60.0,63.0
2024-02-15 12:06:40,0.0,1.0,2.0,3.0,43.0,103.0,85.0,0.0,0.0,40.0,123.0
2024-02-15 12:06:50,1.0,1.0,1.0,4.0,38.0,84.0,65.0,0.0,0.0,69.0,92.0
2024-02-15 12:07:00,5.0,2.0,1.0,2.0,55.0,102.0,63.0,0.0,0.0,78.0,40.0
2024-02-15 12:07:10,1.0,1.0,2.0,0.0,57.0,87.0,55.0,0.0,0.0,44.0,58.0
2024-02-15 12:07:20,0.0,0.0,3.0,8.0,26.0,76.0,62.0,0.0,0.0,55.0,81.0
2024-02-15 12:07:30,0.0,0.0,1.0,2.0,45.0,84.0,62.0,0.0,0.0,69.0,51.0
2024-02-15 12:07:40,0.0,1.0,1.0,3.0,30.0,89.0,60.0,0.0,0.0,64.0,81.0
2024-02-15 12:07:50,0.0,0.0,1.0,1.0,42.0,72.0,55.0,0.0,0.0,37.0,77.0
2024-02-15 12:08:00,0.0,1.0,3.0,4.0,41.0,79.0,57.0,0.0,0.0,23.0,54.0
2024-02-15 12:08:10,0.0,1.0,1.0,4.0,29.0,73.0,62.0,0.0,0.0,31.0,34.0
2024-02-15 12:08:20,0.0,0.0,0.0,1.0,19.0,64.0,60.0,0.0,0.0,36.0,28.0
2024-02-15 12:08:30,2.0,0.0,2.0,3.0,23.0,61.0,77.0,0.0,0.0,33.0,54.0
2024-02-15 12:08:40,0.0,0.0,1.0,0.0,27.0,66.0,71.0,0.0,0.0,27.0,71.0
2024-02-15 12:08:50,1.0,1.0,1.0,7.0,27.0,90.0,66.0,0.0,0.0,56.0,67.0
2024-02-15 12:09:00,4.0,0.0,1.0,2.0,51.0,87.0,39.0,0.0,0.0,63.0,47.0
2024-02-15 12:09:10,2.0,2.0,1.0,7.0,26.0,74.0,52.0,0.0,0.0,48.0,54.0
2024-02-15 12:09:20,1.0,0.0,2.0,1.0,32.0,82.0,67.0,0.0,0.0,58.0,60.0
2024-02-15 12:09:30,1.0,1.0,1.0,1.0,48.0,89.0,61.0,0.0,0.0,37.0,77.0
2024-02-15 12:09:40,0.0,1.0,2.0,3.0,37.0,94.0,61.0,0.0,0.0,47.0,54.0
2024-02-15 12:09:50,0.0,0.0,2.0,0.0,27.0,75.0,76.0,0.0,0.0,28.0,43.0
2024-02-15 12:10:00,0.0,1.0,2.0,1.0,33.0,81.0,72.0,0.0,0.0,12.0,38.0
2024-02-15 12:10:10,2.0,2.0,1.0,1.0,45.0,91.0,57.0,0.0,0.0,23.0,37.0
2024-02-15 12:10:20,0.0,0.0,1.0,2.0,33.0,87.0,66.0,0.0,0.0,14.0,40.0
2024-02-15 12:10:30,1.0,0.0,0.0,3.0,40.0,91.0,63.0,0.0,0.0,8.0,44.0
2024-02-15 12:10:40,1.0,3.0,0.0,3.0,33.0,79.0,57.0,0.0,0.0,30.0,53.0
2024-02-15 12:10:50,3.0,1.0,1.0,3.0,40.0,71.0,52.0,0.0,0.0,45.0,47.0
2024-02-15 12:11:00,3.0,0.0,2.0,5.0,40.0,79.0,59.0,0.0,0.0,44.0,82.0
2024-02-15 12:11:10,2.0,1.0,3.0,4.0,45.0,76.0,45.0,0.0,0.0,38.0,88.0
2024-02-15 12:11:20,3.0,0.0,1.0,4.0,56.0,86.0,45.0,0.0,0.0,20.0,73.0
2024-02-15 12:11:30,0.0,1.0,3.0,6.0,51.0,77.0,59.0,0.0,0.0,41.0,84.0
2024-02-15 12:11:40,0.0,1.0,0.0,3.0,53.0,85.0,45.0,0.0,0.0,48.0,63.0
2024-02-15 12:11:50,0.0,4.0,1.0,0.0,69.0,113.0,68.0,0.0,0.0,54.0,56.0
2024-02-15 12:12:00,4.0,4.0,2.0,5.0,61.0,113.0,75.0,0.0,0.0,38.0,113.0
2024-02-15 12:12:10,1.0,2.0,5.0,4.0,72.0,130.0,70.0,0.0,0.0,68.0,68.0
2024-02-15 12:12:20,1.0,2.0,0.0,4.0,52.0,122.0,59.0,0.0,0.0,43.0,59.0
2024-02-15 12:12:30,1.0,1.0,3.0,2.0,55.0,108.0,42.0,0.0,0.0,55.0,38.0
2024-02-15 12:12:40,1.0,0.0,2.0,3.0,65.0,87.0,35.0,0.0,0.0,51.0,67.0
2024-02-15 12:12:50,0.0,1.0,3.0,3.0,43.0,69.0,39.0,0.0,0.0,28.0,93.0
2024-02-15 12:13:00,0.0,1.0,2.0,5.0,39.0,106.0,34.0,0.0,0.0,60.0,52.0
2024-02-15 12:13:10,0.0,1.0,1.0,2.0,46.0,109.0,48.0,0.0,0.0,58.0,60.0
2024-02-15 12:13:20,1.0,1.0,2.0,5.0,59.0,85.0,39.0,0.0,0.0,34.0,98.0
2024-02-15 12:13:30,0.0,2.0,1.0,1.0,40.0,98.0,52.0,0.0,0.0,38.0,50.0
2024-02-15 12:13:40,1.0,2.0,0.0,1.0,51.0,82.0,27.0,0.0,0.0,31.0,56.0
2024-02-15 12:13:50,0.0,1.0,2.0,3.0,57.0,72.0,14.0,0.0,0.0,45.0,74.0
2024-02-15 12:14:00,0.0,0.0,0.0,1.0,66.0,41.0,18.0,0.0,0.0,41.0,36.0
2024-02-15 12:14:10,0.0,0.0,2.0,0.0,59.0,59.0,34.0,0.0,0.0,44.0,47.0
2024-02-15 12:14:20,1.0,2.0,1.0,5.0,50.0,76.0,19.0,0.0,0.0,45.0,77.0
2024-02-15 12:14:30,0.0,0.0,3.0,0.0,63.0,66.0,34.0,0.0,0.0,41.0,60.0
2024-02-15 12:14:40,0.0,0.0,3.0,2.0,55.0,85.0,31.0,0.0,0.0,8.0,70.0
2024-02-15 12:14:50,0.0,1.0,1.0,1.0,41.0,83.0,42.0,0.0,0.0,23.0,54.0
2024-02-15 12:15:00,1.0,1.0,2.0,2.0,35.0,81.0,62.0,0.0,0.0,24.0,42.0
2024-02-15 12:15:10,0.0,0.0,2.0,0.0,50.0,57.0,60.0,0.0,0.0,20.0,85.0
2024-02-15 12:15:20,1.0,2.0,2.0,4.0,62.0,88.0,52.0,0.0,0.0,26.0,78.0
2024-02-15 12:15:30,0.0,1.0,3.0,2.0,64.0,86.0,52.0,0.0,0.0,40.0,59.0
2024-02-15 12:15:40,1.0,1.0,2.0,1.0,54.0,81.0,65.0,0.0,0.0,39.0,61.0
2024-02-15 12:15:50,2.0,3.0,2.0,3.0,46.0,93.0,63.0,0.0,0.0,33.0,59.0
2024-02-15 12:16:00,0.0,0.0,3.0,4.0,37.0,67.0,49.0,0.0,0.0,53.0,48.0
2024-02-15 12:16:10,1.0,0.0,2.0,2.0,30.0,58.0,41.0,0.0,0.0,63.0,57.0
2024-02-15 12:16:20,1.0,0.0,2.0,2.0,37.0,51.0,36.0,0.0,0.0,59.0,26.0
2024-02-15 12:16:30,0.0,0.0,5.0,0.0,46.0,59.0,44.0,0.0,0.0,44.0,40.0
2024-02-15 12:16:40,1.0,1.0,4.0,3.0,43.0,58.0,49.0,0.0,0.0,45.0,47.0
2024-02-15 12:16:50,0.0,1.0,2.0,3.0,44.0,52.0,51.0,0.0,0.0,60.0,76.0
2024-02-15 12:17:00,1.0,0.0,2.0,5.0,57.0,67.0,33.0,0.0,0.0,71.0,72.0
2024-02-15 12:17:10,0.0,0.0,6.0,1.0,52.0,81.0,64.0,0.0,0.0,23.0,50.0
2024-02-15 12:17:20,1.0,1.0,2.0,4.0,50.0,106.0,55.0,0.0,0.0,37.0,40.0
2024-02-15 12:17:30,0.0,0.0,5.0,3.0,34.0,75.0,51.0,0.0,0.0,41.0,66.0
2024-02-15 12:17:40,0.0,0.0,5.0,3.0,40.0,63.0,57.0,0.0,0.0,71.0,65.0
2024-02-15 12:17:50,0.0,1.0,3.0,5.0,41.0,88.0,59.0,0.0,0.0,58.0,59.0
2024-02-15 12:18:00,0.0,2.0,4.0,2.0,21.0,80.0,44.0,0.0,0.0,55.0,57.0
2024-02-15 12:18:10,0.0,0.0,2.0,1.0,55.0,56.0,40.0,0.0,0.0,26.0,53.0
2024-02-15 12:18:20,2.0,1.0,5.0,2.0,59.0,105.0,68.0,0.0,0.0,17.0,51.0
2024-02-15 12:18:30,0.0,4.0,3.0,7.0,43.0,95.0,64.0,0.0,0.0,34.0,68.0
2024-02-15 12:18:40,1.0,1.0,1.0,3.0,27.0,56.0,32.0,0.0,0.0,58.0,45.0
2024-02-15 12:18:50,0.0,0.0,1.0,4.0,46.0,53.0,38.0,0.0,0.0,40.0,66.0
2024-02-15 12:19:00,0.0,0.0,3.0,2.0,44.0,48.0,22.0,0.0,0.0,40.0,89.0
2024-02-15 12:19:10,1.0,2.0,1.0,7.0,63.0,75.0,34.0,0.0,0.0,75.0,51.0
2024-02-15 12:19:20,0.0,1.0,2.0,2.0,44.0,84.0,54.0,0.0,0.0,85.0,45.0
2024-02-15 12:19:30,0.0,1.0,4.0,7.0,49.0,89.0,66.0,0.0,0.0,72.0,68.0
2024-02-15 12:19:40,0.0,2.0,4.0,8.0,24.0,75.0,88.0,0.0,0.0,44.0,84.0
2024-02-15 12:19:50,2.0,0.0,3.0,5.0,45.0,68.0,37.0,0.0,0.0,31.0,62.0
2024-02-15 12:20:00,0.0,0.0,5.0,7.0,50.0,88.0,65.0,0.0,0.0,42.0,61.0
2024-02-15 12:20:10,0.0,1.0,5.0,2.0,56.0,74.0,50.0,0.0,0.0,41.0,84.0
2024-02-15 12:20:20,2.0,6.0,3.0,4.0,29.0,116.0,60.0,0.0,0.0,55.0,99.0
2024-02-15 12:20:30,0.0,0.0,0.0,13.0,18.0,84.0,66.0,0.0,0.0,84.0,67.0
2024-02-15 12:20:40,0.0,1.0,3.0,2.0,44.0,63.0,62.0,0.0,0.0,44.0,45.0
2024-02-15 12:20:50,1.0,1.0,2.0,4.0,38.0,80.0,90.0,0.0,0.0,51.0,52.0
2024-02-15 12:21:00,0.0,0.0,3.0,7.0,34.0,118.0,72.0,0.0,0.0,48.0,91.0
2024-02-15 12:21:10,3.0,0.0,2.0,5.0,42.0,111.0,76.0,0.0,0.0,54.0,78.0
2024-02-15 12:21:20,0.0,1.0,1.0,8.0,53.0,114.0,69.0,0.0,0.0,77.0,65.0
2024-02-15 12:21:30,0.0,1.0,4.0,6.0,46.0,82.0,58.0,0.0,0.0,63.0,76.0
2024-02-15 12:21:40,1.0,2.0,2.0,8.0,29.0,84.0,53.0,0.0,0.0,34.0,76.0
2024-02-15 12:21:50,1.0,2.0,1.0,4.0,40.0,81.0,35.0,0.0,0.0,60.0,75.0
2024-02-15 12:22:00,1.0,0.0,3.0,5.0,36.0,92.0,35.0,0.0,0.0,67.0,81.0
2024-02-15 12:22:10,0.0,1.0,0.0,3.0,45.0,65.0,37.0,0.0,0.0,48.0,66.0
2024-02-15 12:22:20,1.0,3.0,1.0,7.0,46.0,88.0,38.0,0.0,0.0,66.0,48.0
2024-02-15 12:22:30,0.0,1.0,3.0,4.0,21.0,80.0,65.0,0.0,0.0,70.0,29.0
2024-02-15 12:22:40,2.0,0.0,3.0,3.0,25.0,71.0,50.0,0.0,0.0,65.0,38.0
2024-02-15 12:22:50,0.0,3.0,3.0,4.0,19.0,78.0,28.0,0.0,0.0,55.0,60.0
2024-02-15 12:23:00,0.0,0.0,6.0,2.0,15.0,94.0,44.0,0.0,0.0,44.0,71.0
2024-02-15 12:23:10,0.0,1.0,3.0,6.0,12.0,70.0,36.0,0.0,0.0,56.0,82.0
2024-02-15 12:23:20,0.0,2.0,7.0,3.0,2.0,79.0,39.0,0.0,0.0,63.0,77.0
2024-02-15 12:23:30,0.0,0.0,3.0,0.0,13.0,63.0,45.0,0.0,0.0,73.0,85.0
2024-02-15 12:23:40,0.0,2.0,7.0,4.0,14.0,77.0,48.0,0.0,0.0,52.0,108.0
2024-02-15 12:23:50,0.0,1.0,6.0,7.0,4.0,89.0,89.0,0.0,0.0,84.0,89.0
2024-02-15 12:24:00,0.0,0.0,2.0,8.0,1.0,81.0,103.0,0.0,0.0,84.0,56.0
2024-02-15 12:24:10,0.0,0.0,4.0,4.0,5.0,42.0,62.0,0.0,0.0,73.0,64.0
2024-02-15 12:24:20,0.0,0.0,3.0,3.0,10.0,49.0,67.0,0.0,0.0,57.0,97.0
2024-02-15 12:24:30,0.0,0.0,8.0,6.0,16.0,90.0,48.0,0.0,0.0,64.0,113.0
2024-02-15 12:24:40,0.0,1.0,4.0,2.0,5.0,89.0,36.0,0.0,0.0,72.0,95.0
2024-02-15 12:24:50,0.0,1.0,4.0,3.0,0.0,76.0,54.0,0.0,0.0,86.0,80.0
2024-02-15 12:25:00,0.0,0.0,3.0,8.0,3.0,83.0,40.0,0.0,0.0,59.0,120.0
2024-02-15 12:25:10,0.0,0.0,6.0,6.0,5.0,75.0,41.0,0.0,0.0,80.0,79.0
2024-02-15 12:25:20,0.0,0.0,5.0,1.0,14.0,86.0,26.0,0.0,0.0,34.0,52.0
2024-02-15 12:25:30,0.0,0.0,6.0,0.0,22.0,82.0,63.0,0.0,0.0,10.0,58.0
2024-02-15 12:25:40,0.0,0.0,1.0,2.0,28.0,61.0,42.0,0.0,0.0,27.0,41.0
2024-02-15 12:25:50,1.0,1.0,3.0,1.0,33.0,90.0,43.0,0.0,0.0,31.0,31.0
2024-02-15 12:26:00,0.0,1.0,3.0,5.0,4.0,78.0,58.0,0.0,0.0,32.0,28.0
2024-02-15 12:26:10,0.0,0.0,1.0,4.0,9.0,77.0,49.0,0.0,0.0,53.0,24.0
2024-02-15 12:26:20,0.0,0.0,5.0,1.0,12.0,55.0,64.0,0.0,0.0,70.0,47.0
2024-02-15 12:26:30,0.0,0.0,6.0,4.0,15.0,61.0,58.0,0.0,0.0,70.0,91.0
2024-02-15 12:26:40,1.0,1.0,7.0,1.0,20.0,80.0,68.0,0.0,0.0,65.0,101.0
2024-02-15 12:26:50,1.0,0.0,4.0,3.0,19.0,78.0,58.0,0.0,0.0,47.0,77.0
2024-02-15 12:27:00,0.0,0.0,5.0,4.0,11.0,98.0,64.0,0.0,0.0,45.0,59.0
2024-02-15 12:27:10,0.0,0.0,4.0,7.0,21.0,87.0,77.0,0.0,0.0,65.0,45.0
2024-02-15 12:27:20,1.0,0.0,4.0,3.0,12.0,53.0,46.0,0.0,0.0,64.0,53.0
